onset	duration	delay_later	delay_sooner	amount_later	amount_sooner	choice	subjID	run	modulation
82.023311663	5.0	147.0	70.0	25.45	9.93	1	18	2	5.18436494375173
97.028054716	5.0	156.0	37.0	35.88	27.23	0	18	2	-5.1953032834809925
110.034276902	5.0	180.0	168.0	15.25	4.66	1	18	2	4.169577749413599
123.03865258799999	5.0	110.0	44.0	30.13	26.61	0	18	2	-3.7405079243152723
138.044402825	5.0	112.0	38.0	28.13	8.24	1	18	2	8.316320151213734
153.0486313	5.0	102.0	55.0	39.54	32.84	0	18	2	-1.133669607633614
164.051915339	5.0	105.0	33.0	23.83	13.06	1	18	2	2.482754860548045
175.05533517400002	5.0	96.0	52.0	20.91	10.95	1	18	2	3.989823768894598
186.06091816400001	5.0	155.0	61.0	29.15	27.49	0	18	2	-5.500817706923552
201.06661969099997	5.0	128.0	59.0	37.84	26.95	1	18	2	0.2582038979792216
218.073693263	5.0	38.0	1.0	28.82	5.37	1	18	3	16.586175761186645
229.07771705	5.0	173.0	18.0	26.98	15.6	0	18	3	-2.494218550523625
244.082217448	5.0	126.0	17.0	30.44	26.36	0	18	3	-8.219167163436534
259.083824516	5.0	166.0	70.0	16.25	1.17	1	18	3	6.09562917773172
272.089180426	5.0	84.0	40.0	21.55	8.41	1	18	3	6.385168825961983
287.093105806	5.0	177.0	37.0	37.17	29.46	0	18	3	-7.482767909637936
298.09563826	5.0	28.0	24.0	38.66	34.45	1	18	3	2.6427020930415317
313.097990765	5.0	142.0	5.0	30.4	26.16	0	18	3	-11.160829141835514
326.102428739	5.0	172.0	4.0	36.13	6.14	1	18	3	8.944067752260079
337.107585627	5.0	171.0	76.0	17.68	15.6	0	18	3	-2.257700409950954
360.11490412	5.0	148.0	38.0	32.71	19.91	0	18	3	-0.4554281146456933
371.119727346	5.0	179.0	122.0	34.24	15.61	1	18	3	6.020556566985799
384.12373812699997	5.0	86.0	31.0	20.05	15.33	0	18	3	-0.4926023547462144
395.128062988	5.0	111.0	95.0	34.61	12.48	1	18	3	11.038371518405043
410.132324191	5.0	99.0	79.0	34.31	23.67	1	18	3	4.5392318202234385
17.006724542	5.0	129.0	28.0	30.42	10.76	1	18	4	5.962364439231601
28.008787002	5.0	117.0	55.0	20.23	18.34	0	18	4	-2.3280376905555276
39.011165709000004	5.0	63.0	56.0	21.39	16.07	1	18	4	3.0753787577017615
52.014458379	5.0	144.0	13.0	19.91	5.21	1	18	4	4.369164709198573
67.01937557	5.0	134.0	27.0	39.92	37.06	0	18	4	-11.373643148108169
78.022227145	5.0	115.0	30.0	15.87	4.23	1	18	4	4.734458546135356
93.02737548	5.0	158.0	48.0	14.55	7.51	0	18	4	0.9253590501426263
106.032536724	5.0	154.0	7.0	34.61	25.84	0	18	4	-9.226161253564918
119.037189863	5.0	74.0	13.0	22.52	18.87	0	18	4	-3.0794379357777686
134.04359787299998	5.0	137.0	13.0	20.47	2.76	1	18	4	7.089331622805888
147.046066903	5.0	150.0	39.0	30.1	22.87	1	18	4	-3.8683469004052835
160.050566557	5.0	114.0	93.0	34.82	21.89	1	18	4	5.538760774318414
175.056047202	5.0	64.0	20.0	21.19	7.29	1	18	4	7.588391657680899
190.060094088	5.0	102.0	5.0	35.59	5.8	1	18	4	13.708148949207974
201.064288525	5.0	135.0	111.0	23.1	15.18	1	18	4	2.993620468437337
218.077016707	5.0	142.0	51.0	29.74	25.95	0	18	5	-4.580446862099107
231.08278726400002	5.0	156.0	70.0	34.22	32.42	0	18	5	-5.5936482380738095
246.085547535	5.0	177.0	19.0	31.57	26.88	0	18	5	-10.430463629762489
261.09160729900003	5.0	77.0	23.0	39.93	17.38	1	18	5	9.770067584062744
272.097248715	5.0	140.0	29.0	32.64	27.33	0	18	5	-6.929069075616129
285.101355365	5.0	104.0	51.0	39.64	20.97	1	18	5	6.544262456385354
296.10407253799997	5.0	139.0	97.0	24.09	15.72	1	18	5	2.477668263051058
311.107253732	5.0	177.0	136.0	33.62	19.29	1	18	5	4.556301553069401
326.110014433	5.0	32.0	6.0	35.41	25.13	1	18	5	4.043009947307688
339.11264372	5.0	32.0	26.0	10.38	2.4	1	18	5	6.228236232894902
350.117257421	5.0	135.0	87.0	21.74	1.01	1	18	5	9.66807573982028
363.11945113699994	5.0	143.0	104.0	19.96	4.97	1	18	5	6.461252906902496
374.124874197	5.0	179.0	0.0	13.21	9.7	0	18	5	-4.3842073490410325
385.130199263	5.0	62.0	12.0	20.02	7.41	1	18	5	6.4809004574576
398.134661654	5.0	144.0	74.0	38.28	31.43	0	18	5	-2.0319829892208716
17.004957317	5.0	17.0	11.0	33.91	32.32	0	18	6	0.10141081678684216
28.009217204000002	5.0	87.0	62.0	21.55	20.77	0	18	6	-1.1991421392419515
43.013876401000005	5.0	51.0	14.0	36.7	31.72	0	18	6	-2.630631633891877
54.019663871000006	5.0	85.0	30.0	34.37	15.36	1	18	6	7.857192645217232
69.022213134	5.0	80.0	18.0	23.09	10.88	1	18	6	4.412284038344385
82.024825382	5.0	23.0	1.0	32.08	28.23	0	18	6	-1.0582156202829616
95.02842148100001	5.0	157.0	6.0	29.0	16.76	1	18	6	-3.3704266201199893
110.03253066100001	5.0	127.0	68.0	29.65	23.96	0	18	6	-0.8804043327277746
121.037360514	5.0	175.0	59.0	36.41	22.3	1	18	6	-0.12168171809580208
134.041706586	5.0	57.0	34.0	39.07	20.86	1	18	6	10.255554131668362
145.04520446799998	5.0	170.0	69.0	31.23	16.32	1	18	6	2.5777418809776886
160.050718557	5.0	61.0	13.0	29.82	19.51	1	18	6	2.1891284849566794
173.054290818	5.0	142.0	45.0	37.39	31.83	0	18	6	-6.010664570063639
188.058712285	5.0	140.0	32.0	32.88	27.85	0	18	6	-6.795671267172596
199.062223552	5.0	122.0	4.0	23.68	2.25	1	18	6	9.590742318347674
218.079190693	5.0	176.0	155.0	17.68	7.64	1	18	7	3.8443508970760227
233.083041089	5.0	147.0	10.0	30.7	23.53	1	18	7	-7.895874158229887
244.08742311	5.0	141.0	41.0	28.24	11.45	1	18	7	4.471290339586226
255.09318319599998	5.0	163.0	33.0	29.79	4.09	1	18	7	9.453251051728436
266.098996623	5.0	173.0	112.0	36.49	36.04	0	18	7	-3.6974300035211716
279.104776422	5.0	77.0	40.0	27.03	26.84	0	18	7	-3.6587751282038035
294.108720668	5.0	125.0	66.0	26.27	5.67	1	18	7	9.232300232357822
309.11441939400004	5.0	68.0	44.0	20.45	8.9	1	18	7	6.55421753994651
324.117889138	5.0	148.0	45.0	21.51	14.68	0	18	7	-1.0342976875343872
335.121336336	5.0	97.0	46.0	19.3	6.55	1	18	7	5.953252755124845
348.12347235199996	5.0	177.0	64.0	38.12	34.14	0	18	7	-6.856777068534173
359.124692005	5.0	73.0	26.0	26.96	16.25	1	18	7	3.4241476894009573
372.126838889	5.0	161.0	3.0	15.26	12.39	0	18	7	-5.555777878090189
387.132621318	5.0	170.0	40.0	32.01	10.43	1	18	7	5.448872408324892
400.13765571199997	5.0	174.0	9.0	12.81	8.5	0	18	7	-2.6670872613910754
17.005750444	5.0	174.0	31.0	22.45	5.73	1	18	8	4.6295974653866345
32.012578847	5.0	175.0	100.0	37.21	23.08	1	18	8	2.561684931208756
43.018322073	5.0	50.0	8.0	20.02	16.54	0	18	8	-1.3603202511145405
54.022242685	5.0	113.0	95.0	19.47	5.71	1	18	8	6.855855034338118
65.025068816	5.0	49.0	21.0	13.55	9.68	0	18	8	1.3899497538357561
76.030487701	5.0	162.0	77.0	22.93	20.8	0	18	8	-2.9096807626501757
91.034997472	5.0	138.0	120.0	22.39	15.63	0	18	8	2.6063515122183345
104.038806684	5.0	87.0	18.0	27.88	25.55	0	18	8	-6.037741438292731
117.04203529700001	5.0	147.0	65.0	23.13	21.71	0	18	8	-3.683187314936502
132.04459463700002	5.0	85.0	21.0	12.37	1.86	1	18	8	5.670296347844235
143.048588704	5.0	153.0	11.0	37.42	4.01	1	18	8	12.814704454574226
158.053116151	5.0	156.0	18.0	39.33	4.16	1	18	8	13.523507102418401
171.058778214	5.0	36.0	6.0	25.34	20.47	0	18	8	0.012929034786317573
184.062920224	5.0	166.0	81.0	34.33	0.35	1	18	8	14.232058187474752
197.065806953	5.0	54.0	44.0	26.64	22.5	1	18	8	1.9147113151879829
17.005333761	5.0	113.0	8.0	33.89	2.63	1	19	1	20.378461996779695
28.011103794	5.0	131.0	30.0	31.44	27.2	0	19	1	-3.9115892844087305
43.01471771	5.0	100.0	74.0	25.79	24.05	0	19	1	-0.1939022535398962
58.020337829	5.0	110.0	98.0	29.56	27.16	1	19	1	0.9719675339837153
69.02187098600001	5.0	153.0	53.0	29.42	15.89	1	19	1	4.876017858050673
82.02619892199999	5.0	121.0	5.0	2.48	2.34	0	19	1	-0.6516514949359078
93.028218126	5.0	180.0	95.0	23.16	17.96	0	19	1	0.33495721409762425
104.03209512	5.0	171.0	35.0	18.47	10.97	1	19	1	1.1589874492377916
115.03576995700001	5.0	155.0	13.0	16.96	2.38	1	19	1	7.983782923092523
128.038193634	5.0	137.0	47.0	30.88	26.47	0	19	1	-2.533411901373654
141.040145005	5.0	112.0	15.0	29.83	22.08	1	19	1	-0.5271936016066441
154.044070906	5.0	152.0	16.0	36.81	10.73	1	19	1	12.34663611129749
169.048408623	5.0	58.0	55.0	35.52	26.68	1	19	1	6.876355501631881
182.053037399	5.0	77.0	28.0	38.91	23.34	1	19	1	8.476901287557272
197.057362623	5.0	128.0	114.0	34.18	30.81	1	19	1	1.386645606043551
218.073269105	5.0	165.0	52.0	37.67	35.98	0	19	2	-7.311036102894402
231.080931415	5.0	88.0	35.0	38.47	28.96	1	19	2	2.8046725685857012
246.08661977	5.0	59.0	33.0	26.92	14.19	1	19	2	9.088755603517072
257.091481464	5.0	143.0	33.0	15.39	11.48	0	19	2	-0.4867625619861027
270.09724060400004	5.0	56.0	23.0	28.75	19.55	1	19	2	5.424443744652436
285.10288969	5.0	140.0	74.0	25.14	15.54	1	19	2	3.9510781345014703
296.105264441	5.0	46.0	12.0	31.43	3.57	1	19	2	22.908793659485056
309.111245488	5.0	147.0	85.0	24.2	13.65	1	19	2	4.878413789498708
324.11643244	5.0	179.0	24.0	28.34	22.73	0	19	2	-4.512019014312028
335.12064506900003	5.0	86.0	10.0	15.14	14.86	0	19	2	-3.1578436298733727
350.124165125	5.0	30.0	12.0	39.72	30.92	1	19	2	5.818241743664437
365.126566449	5.0	159.0	37.0	38.58	35.34	0	19	2	-7.49634949462833
378.131465364	5.0	178.0	46.0	35.68	32.29	0	19	2	-6.680431171806557
389.137230204	5.0	101.0	95.0	33.51	29.31	1	19	2	2.569914810808285
400.142142961	5.0	122.0	74.0	28.54	24.46	1	19	2	0.19431424441784273
17.007551256	5.0	143.0	67.0	24.27	14.32	1	19	3	3.9614855488238856
30.012858759	5.0	74.0	10.0	32.54	16.5	1	19	3	8.94686270507268
45.015691518000004	5.0	120.0	27.0	29.03	23.9	0	19	3	-2.198736336961634
56.020279433999995	5.0	103.0	22.0	23.47	5.04	1	19	3	11.73201215167106
69.02484864899999	5.0	108.0	18.0	11.2	10.84	0	19	3	-2.3868832472209194
84.02886550000001	5.0	114.0	49.0	34.62	26.14	0	19	3	1.7007752187930372
95.03339486700001	5.0	100.0	2.0	25.79	25.3	0	19	3	-6.969309805541943
106.037364363	5.0	64.0	21.0	6.68	5.25	0	19	3	0.4344382310118915
121.040990742	5.0	160.0	142.0	28.96	18.49	1	19	3	5.716842153968669
132.046886568	5.0	147.0	12.0	21.13	20.55	0	19	3	-6.532714592987274
147.050254121	5.0	165.0	80.0	30.74	30.16	0	19	3	-4.4319474843715625
162.05500831700002	5.0	176.0	172.0	38.84	20.37	1	19	3	10.46873178049413
175.058338227	5.0	125.0	28.0	30.72	26.27	0	19	3	-3.397735730940525
188.06166453900002	5.0	45.0	6.0	17.89	11.29	1	19	3	4.016486102430406
199.06521229700002	5.0	43.0	40.0	33.15	24.73	1	19	3	6.895811193122043
218.072818304	5.0	117.0	79.0	30.96	30.77	0	19	4	-2.3538424066679404
231.079951644	5.0	178.0	90.0	31.33	13.68	1	19	4	7.959814132632797
244.084667358	5.0	52.0	51.0	21.52	14.37	1	19	4	5.818768659972232
257.089890056	5.0	118.0	41.0	32.97	20.57	1	19	4	4.458019654559074
270.095160482	5.0	61.0	17.0	30.21	28.62	0	19	4	-2.6894361819048527
285.099225679	5.0	140.0	86.0	4.68	3.27	0	19	4	0.5411231766942515
300.10216255299997	5.0	147.0	105.0	17.93	4.98	1	19	4	7.603940550624765
311.10491711099996	5.0	160.0	152.0	15.74	13.33	1	19	4	1.2729019877739933
326.109501695	5.0	72.0	58.0	10.0	3.15	1	19	4	5.134684350766662
337.114931972	5.0	144.0	142.0	8.49	7.38	1	19	4	0.6653076281948405
348.12179742300003	5.0	160.0	25.0	8.15	5.14	1	19	4	0.21048595946283566
359.12536507199997	5.0	162.0	37.0	16.7	7.61	1	19	4	3.3261349261391073
374.12821606800003	5.0	81.0	26.0	27.98	27.68	0	19	4	-4.1005697692548075
385.13573994	5.0	81.0	47.0	28.3	20.01	1	19	4	4.383841151907287
398.14021869699997	5.0	16.0	0.0	35.14	34.7	0	19	4	-1.7896269206529638
17.005873165	5.0	89.0	31.0	12.18	5.47	1	19	5	4.010969416184316
28.009930426999997	5.0	74.0	63.0	35.2	16.86	1	19	5	13.492413288074374
43.017323283	5.0	155.0	61.0	7.22	6.93	0	19	5	-1.1483910590874604
58.022210772	5.0	152.0	71.0	29.97	17.22	1	19	5	4.99454979111845
69.029220198	5.0	113.0	81.0	26.21	20.42	1	19	5	2.522713730833882
82.031932058	5.0	123.0	22.0	34.36	31.44	0	19	5	-6.167681179052167
95.038639595	5.0	175.0	166.0	27.7	17.54	1	19	5	5.610272479835137
108.043990566	5.0	167.0	36.0	17.61	10.81	1	19	5	0.9354455921169595
121.048142559	5.0	108.0	48.0	9.38	8.96	0	19	5	-1.0099761316704896
136.05163237899998	5.0	154.0	48.0	18.01	15.29	0	19	5	-1.8058836081174618
147.055418799	5.0	166.0	147.0	37.67	35.83	1	19	5	0.037178439086066106
158.062025619	5.0	115.0	29.0	26.38	24.84	0	19	5	-4.3822713164351725
171.064045883	5.0	119.0	50.0	14.06	11.37	0	19	5	-0.03424737160417024
186.067007688	5.0	71.0	43.0	39.88	25.0	1	19	5	9.512706292753883
201.069680225	5.0	124.0	50.0	17.76	6.25	1	19	5	6.4875326560783595
218.07248526	5.0	124.0	26.0	23.65	17.59	1	19	6	-0.3378614441844583
229.075752394	5.0	54.0	40.0	37.82	27.93	1	19	6	6.8970937864392425
242.081229642	5.0	164.0	41.0	25.77	25.27	0	19	6	-6.323209733617668
257.08604380599996	5.0	124.0	46.0	23.21	6.43	1	19	6	9.837409610838945
272.089126496	5.0	128.0	108.0	30.52	27.42	1	19	6	0.9770447744793387
283.093411883	5.0	120.0	104.0	39.23	25.8	1	19	6	8.100505565925388
294.098808036	5.0	169.0	13.0	21.17	3.42	1	19	6	9.098190200344417
307.102625177	5.0	78.0	67.0	36.86	4.99	1	19	6	23.82137203849292
320.10861261599996	5.0	109.0	105.0	31.37	30.44	1	19	6	0.3921271736478502
333.110608103	5.0	97.0	4.0	17.62	1.74	1	19	6	10.77901140574505
344.115038776	5.0	86.0	15.0	32.96	32.49	0	19	6	-6.388061076236873
357.11988481	5.0	119.0	13.0	38.23	22.49	1	19	6	4.104312125469992
368.12585416800005	5.0	145.0	62.0	29.63	28.62	0	19	6	-4.310399840531435
383.128847562	5.0	131.0	53.0	15.97	14.97	0	19	6	-1.9540881225228883
398.132599939	5.0	123.0	3.0	29.87	27.62	0	19	6	-7.632779982295659
17.007690632	5.0	179.0	140.0	27.47	20.17	1	19	7	2.9630386827892554
32.011660635	5.0	171.0	18.0	31.94	24.71	0	19	7	-4.434033270814854
45.01483934	5.0	172.0	4.0	8.27	0.1	1	19	7	4.686725778324142
58.019170728	5.0	99.0	77.0	29.4	24.59	1	19	7	2.1720470507597653
69.02258893300001	5.0	142.0	50.0	19.35	14.35	0	19	7	0.241447459950745
82.027522421	5.0	44.0	25.0	8.48	3.31	1	19	7	4.155072605216898
93.030960305	5.0	176.0	145.0	38.8	15.19	1	19	7	12.820415461617138
104.03613459	5.0	134.0	0.0	31.28	29.85	0	19	7	-9.893298747420403
119.039601189	5.0	23.0	5.0	31.23	26.95	1	19	7	2.0672143083379595
132.04283753200002	5.0	157.0	67.0	19.36	3.9	1	19	7	8.591051323878183
143.04863028	5.0	152.0	45.0	21.54	9.8	1	19	7	4.873754848228257
156.051873973	5.0	153.0	37.0	7.57	7.45	0	19	7	-1.8470332946850174
171.05625416	5.0	135.0	67.0	30.9	27.52	0	19	7	-1.7769402129687535
186.059203003	5.0	179.0	78.0	38.29	30.67	0	19	7	-1.274178253631245
201.06362681599998	5.0	122.0	27.0	34.62	4.88	1	19	7	18.44831770645721
218.07831159	5.0	136.0	32.0	36.33	33.65	0	19	8	-6.580551773606395
229.083659643	5.0	178.0	123.0	18.94	16.2	0	19	8	0.14783872982563473
242.08917523099998	5.0	74.0	25.0	24.29	15.89	1	19	8	4.125930861380782
257.092435781	5.0	107.0	96.0	34.13	24.15	1	19	8	6.317842525338399
270.097237191	5.0	146.0	39.0	38.01	37.39	0	19	8	-8.601656318643847
281.10117699	5.0	129.0	22.0	28.77	21.7	0	19	8	-1.2441711982626096
294.10730174599996	5.0	169.0	30.0	13.83	12.3	0	19	8	-2.852303930755893
309.111856328	5.0	165.0	73.0	19.42	3.28	1	19	8	8.927034566721787
324.114975298	5.0	174.0	173.0	5.38	1.61	1	19	8	2.1684375183943576
337.119922928	5.0	180.0	63.0	26.04	14.75	1	19	8	3.1333508205457985
348.124645457	5.0	95.0	34.0	39.05	33.21	1	19	8	-1.1826234475013067
363.13058532199994	5.0	133.0	46.0	32.42	17.29	1	19	8	6.268730192258287
378.13391668300005	5.0	94.0	56.0	24.36	21.95	0	19	8	-0.31821153748958153
389.138057299	5.0	105.0	17.0	26.15	25.93	0	19	8	-6.086916133071114
400.142236767	5.0	168.0	93.0	20.16	1.53	1	19	8	10.682385144107828
17.007348402999998	5.0	72.0	42.0	38.93	37.9	0	20	1	-4.55743642289303
28.011110724	5.0	165.0	160.0	30.99	17.35	1	20	1	3.7273163850572555
41.013417734	5.0	162.0	10.0	15.76	1.97	1	20	1	2.7850750652632286
52.016244166999996	5.0	173.0	14.0	23.07	10.52	0	20	1	-2.3757588801633167
63.02090643	5.0	78.0	23.0	19.25	3.1	1	20	1	6.431788082272711
74.024661692	5.0	117.0	84.0	29.74	23.45	0	20	1	0.3843589380017214
89.02646709	5.0	159.0	147.0	31.89	10.82	1	20	1	5.9072886234441935
102.028737194	5.0	115.0	41.0	21.83	14.99	0	20	1	-1.318970396422146
117.029913781	5.0	141.0	55.0	23.0	17.87	0	20	1	-2.4258697094116046
132.033637319	5.0	48.0	0.0	17.18	10.23	0	20	1	-0.37633010034817005
145.036531994	5.0	85.0	55.0	27.5	8.87	1	20	1	7.081086588466638
158.038743396	5.0	137.0	11.0	32.65	26.23	0	20	1	-11.953691684602726
173.040775148	5.0	142.0	49.0	26.45	22.64	0	20	1	-4.604164981072692
184.045585372	5.0	148.0	81.0	12.42	0.23	1	20	1	3.670201807776417
197.049158155	5.0	61.0	19.0	28.11	23.84	0	20	1	-3.965793585413685
218.06338128099998	5.0	96.0	69.0	11.42	7.95	0	20	2	0.7490223817102297
229.06666534	5.0	122.0	70.0	22.34	11.6	1	20	2	2.165295456133502
244.070319299	5.0	76.0	21.0	17.53	10.33	0	20	2	0.25698107052543673
259.07474838900004	5.0	156.0	59.0	30.36	28.03	0	20	2	-5.7589753671581985
272.080983991	5.0	88.0	38.0	33.36	31.03	0	20	2	-5.415737277465912
283.086352802	5.0	122.0	44.0	17.41	12.73	0	20	2	-1.5456628695940333
294.090589407	5.0	133.0	33.0	10.11	3.45	1	20	2	1.0207527420804445
309.09643781	5.0	137.0	26.0	22.22	20.93	0	20	2	-7.803856342981933
320.101662241	5.0	95.0	80.0	39.0	33.79	1	20	2	0.6893707866421241
333.105352965	5.0	109.0	75.0	24.15	15.64	1	20	2	1.7481425596976168
348.10937357	5.0	74.0	4.0	32.8	5.74	1	20	2	9.877373766806302
359.11477412	5.0	61.0	20.0	11.42	11.35	0	20	2	-2.793639996388981
374.12003594699996	5.0	160.0	110.0	37.18	25.08	1	20	2	1.4133485404821169
387.124487185	5.0	41.0	19.0	5.81	0.75	1	20	2	2.973873918500056
400.127955237	5.0	163.0	46.0	15.76	14.86	0	20	2	-4.206086632746051
17.008693905999998	5.0	157.0	85.0	39.58	27.84	1	20	3	-0.48447045660415355
30.013936268000002	5.0	96.0	37.0	19.75	19.18	0	20	3	-4.251083701622727
45.01799015899999	5.0	142.0	58.0	37.52	32.69	0	20	3	-5.493044335198727
58.023061292	5.0	178.0	47.0	32.01	21.76	0	20	3	-4.072767922097578
71.025837901	5.0	96.0	82.0	8.58	3.1	1	20	3	2.0843662181012834
82.02962618800001	5.0	177.0	71.0	27.0	23.72	0	20	3	-4.0804602956387575
93.031728696	5.0	154.0	42.0	26.25	13.93	1	20	3	-0.6856901625550291
104.03664799100001	5.0	164.0	14.0	18.85	13.34	0	20	3	-5.638306277322974
119.04048224799999	5.0	46.0	37.0	37.13	23.09	1	20	3	7.003536403084508
130.043079116	5.0	133.0	40.0	7.15	0.36	1	20	3	2.114208724591938
143.04749244	5.0	168.0	7.0	30.71	24.02	0	20	3	-13.145189896519158
158.051590792	5.0	52.0	5.0	20.75	6.06	1	20	3	5.868443174574843
171.055874773	5.0	65.0	44.0	18.13	5.15	1	20	3	5.9714577217808715
186.05725146700001	5.0	103.0	22.0	15.16	3.53	1	20	3	3.2081782493792246
201.06193734200002	5.0	125.0	18.0	30.67	22.87	0	20	3	-7.438349363147964
218.072698251	5.0	105.0	8.0	35.65	27.83	0	20	4	-11.188039555194186
231.080008605	5.0	170.0	10.0	8.65	8.59	0	20	4	-5.057110613421502
244.08545308700002	5.0	145.0	4.0	15.45	4.82	1	20	4	0.22088274190730584
255.089656308	5.0	138.0	83.0	27.07	13.72	1	20	4	2.6249662527501405
268.09475374	5.0	75.0	17.0	15.55	13.03	0	20	4	-3.1207486483642377
283.09965767200003	5.0	108.0	67.0	32.07	28.44	0	20	4	-1.9579035562106117
298.10690945	5.0	29.0	15.0	28.91	17.25	1	20	4	5.951187046015622
309.110193306	5.0	162.0	126.0	18.17	6.57	1	20	4	2.9517684107661486
324.113984146	5.0	77.0	28.0	25.81	24.66	0	20	4	-5.429284566160341
339.115762815	5.0	158.0	103.0	14.61	1.49	1	20	4	3.6639002890321493
350.120891915	5.0	76.0	12.0	34.61	32.89	0	20	4	-11.83836479816713
363.12306837	5.0	148.0	83.0	33.71	13.17	1	20	4	4.476409256231159
376.131898394	5.0	166.0	18.0	36.76	32.45	0	20	4	-15.081881681567253
387.13516771699994	5.0	116.0	107.0	10.77	7.33	1	20	4	1.0924776259035505
398.13764463300004	5.0	166.0	79.0	38.29	33.6	0	20	4	-4.388423775135347
17.012705193	5.0	91.0	35.0	24.58	24.56	0	20	5	-5.724908753714182
30.017229546	5.0	161.0	77.0	23.87	6.99	1	20	5	3.6441498701496946
45.020132093	5.0	153.0	102.0	39.6	31.13	0	20	5	-0.31513013855373195
60.024554637	5.0	122.0	57.0	23.12	8.36	1	20	5	3.560750477826443
73.026966122	5.0	103.0	48.0	36.12	33.55	0	20	5	-5.326123501872104
86.031482087	5.0	170.0	108.0	28.12	22.56	0	20	5	-0.70068401991269
97.035617602	5.0	44.0	12.0	17.59	5.29	1	20	5	5.999736499217245
108.040557095	5.0	150.0	133.0	35.64	10.87	1	20	5	7.171593640333208
123.04509559200001	5.0	117.0	55.0	22.11	11.0	1	20	5	1.922145811865323
138.048367579	5.0	164.0	120.0	24.7	5.13	1	20	5	5.182269389932031
149.052920531	5.0	66.0	48.0	37.64	34.45	0	20	5	-1.1467663164130606
162.056971014	5.0	147.0	22.0	34.01	5.74	1	20	5	6.097268710032621
175.06144823	5.0	14.0	0.0	30.26	29.61	0	20	5	-4.742675965387843
186.06770008799998	5.0	140.0	105.0	18.0	11.2	0	20	5	1.4164431502987567
197.075395844	5.0	68.0	26.0	9.78	5.76	0	20	5	0.6567809183204609
218.074586989	5.0	172.0	26.0	27.9	17.62	0	20	6	-4.947064816814448
233.079196995	5.0	8.0	6.0	26.89	26.64	0	20	6	-0.44942673067107464
244.08058755599998	5.0	177.0	167.0	9.77	1.18	1	20	6	2.282126497520314
259.08768157599997	5.0	140.0	105.0	32.41	23.22	1	20	6	1.3876759895097557
272.09360993	5.0	154.0	97.0	30.5	24.65	0	20	6	-0.8409121364393712
285.097760681	5.0	141.0	128.0	29.48	20.44	1	20	6	2.405744060332905
300.101451855	5.0	92.0	9.0	30.99	24.45	0	20	6	-8.679467226870084
313.10567196200003	5.0	137.0	49.0	38.14	27.2	0	20	6	-3.2472086330273697
324.108909048	5.0	134.0	71.0	35.37	29.77	0	20	6	-2.6776342708501524
337.113316371	5.0	179.0	18.0	21.8	15.78	0	20	6	-6.561145783096786
348.119577204	5.0	167.0	153.0	37.33	14.84	1	20	6	6.003961038167879
363.12412276699996	5.0	102.0	2.0	31.96	2.57	1	20	6	9.894991386595594
374.12888464400004	5.0	141.0	32.0	28.05	3.41	1	20	6	6.5295758215099315
389.133971054	5.0	174.0	168.0	37.01	31.29	1	20	6	1.329474356120775
400.13947761599997	5.0	85.0	76.0	23.77	18.29	1	20	6	1.8599740776273919
17.0062201	5.0	171.0	86.0	35.06	14.15	1	20	7	3.54130983238658
32.010897647	5.0	139.0	56.0	23.56	10.17	1	20	7	2.02605464141838
43.016551269	5.0	176.0	77.0	2.93	2.91	0	20	7	-0.5407987607571958
56.020754761999996	5.0	61.0	16.0	25.38	12.61	1	20	7	2.9441606908859494
71.024927906	5.0	127.0	41.0	26.8	22.13	0	20	7	-4.502423340203496
84.029517422	5.0	153.0	146.0	37.74	23.48	1	20	7	3.999887310902724
95.031511006	5.0	146.0	0.0	39.89	2.5	1	20	7	9.730500415925501
106.033853132	5.0	95.0	48.0	36.47	27.07	1	20	7	-0.7701189800548391
117.03664252700001	5.0	101.0	86.0	13.78	3.47	1	20	7	3.8855076476520827
128.041059301	5.0	84.0	8.0	38.38	32.06	0	20	7	-11.846556677260036
141.043998983	5.0	99.0	38.0	31.62	30.2	0	20	7	-6.52949661938956
154.045983579	5.0	171.0	42.0	30.89	21.47	0	20	7	-4.5417188767390915
177.05595716599998	5.0	142.0	47.0	28.26	9.6	1	20	7	3.276986075490001
192.061873445	5.0	170.0	2.0	16.69	15.66	0	20	7	-10.595783627590658
207.06668411099997	5.0	165.0	38.0	21.79	18.77	0	20	7	-5.687355934672379
218.07928115599998	5.0	90.0	14.0	37.01	30.91	0	20	8	-9.942563664545567
233.08247883200002	5.0	151.0	54.0	29.92	19.84	1	20	8	-1.8425868909810497
248.08472717900003	5.0	176.0	173.0	31.09	18.35	1	20	8	3.356830377503708
261.088482943	5.0	171.0	55.0	38.05	2.08	1	20	8	9.305041968079191
274.094672693	5.0	66.0	6.0	15.21	9.79	0	20	8	-1.4364709945085847
285.098025786	5.0	179.0	91.0	24.24	11.62	0	20	8	1.6027107898368333
300.101614791	5.0	116.0	93.0	28.04	17.91	1	20	8	2.687171006664707
315.103646388	5.0	59.0	8.0	7.14	6.64	0	20	8	-2.177299977018563
326.108041937	5.0	88.0	37.0	37.52	36.84	0	20	8	-7.540959981786937
337.11120329799996	5.0	94.0	29.0	35.54	12.28	1	20	8	5.996805681981982
350.116077054	5.0	156.0	47.0	32.81	27.58	0	20	8	-6.356806456098148
363.12084125	5.0	114.0	24.0	27.41	8.72	1	20	8	3.553365598568652
